x_uav,y_uav,z_uav,snr,aoa,aod,beam_index_prev,beam_index_target
73.1635298406867,68.15454855164487,83.09426733626277,18.349358584754135,83.50750447346465,36.48346590437464,18,29
73.83834146429345,67.42341009398658,56.36060491785312,27.556675799535306,163.66402539803153,105.75032581866104,30,56
74.51023190737838,66.69358556279035,81.10098471519554,28.898319372806494,96.958673392427,126.21507336657602,52,51
75.19458615140942,65.93332208067959,82.51391396408663,19.353135752987903,89.58571385465795,122.42113449459744,31,17
75.8346442851254,65.17496215280258,122.9646565778977,22.26881210224478,18.993061471101086,73.46388774028294,1,59
76.47930939506739,64.41117027591679,113.77240225222597,13.332184945886883,118.20957470377499,2.768825113089467,58,23
77.13825310384486,63.654917669852026,138.72839909887213,29.82335960292968,147.97662008271197,104.91895248403782,51,51
77.76862122268399,62.88490078321768,97.22529594903281,14.612868818687769,68.47321920441343,45.572601263132334,9,60
78.3978256768483,62.07962834105434,61.946769337712496,28.848727584116933,139.60671926005372,81.06036697005698,1,8
79.01656577287656,61.30721028831929,121.33882656837211,22.99712132765383,173.60857022668122,172.37993025504278,1,30
79.6047783786653,60.50437742281731,126.0867344355205,22.156273899850873,36.67051626043018,71.8322978214267,59,14
80.22584353614502,59.706184140864806,106.13851798858072,20.23926423565455,94.18535998628978,151.1767630033035,23,3
80.8046302334573,58.92144254685992,127.10018260640582,14.61151395248679,51.66634263406782,33.94537584634631,16,62
81.39018432994544,58.08269688565449,99.37349699010393,13.52581679487163,142.71537509298037,121.0311758685821,31,39
81.99761075038037,57.260241450267436,102.26662210850932,14.414616229058355,103.97505326990704,175.84152578018538,15,8
82.53793746344624,56.45355383114817,92.7456941430731,13.711650231542908,114.212703071843,18.33611758840758,15,44
83.12604505605948,55.618910682244966,52.53173594426419,25.59490754907265,143.6308960383649,1.4944015630212542,45,8
83.64735022030081,54.768458224231345,60.80392530952979,16.991493602516915,71.27212825845194,78.04668678644308,38,25
84.21951898446274,53.95223112130097,53.13721931455832,11.1603853884329,164.72077984603155,16.65526381947322,52,3
84.73846606777748,53.09202860647425,113.62353587243528,29.377783400723985,95.94285848237529,134.7086658109934,30,16
85.2740541112233,52.22946251046918,81.41344047122494,27.67991334812158,28.422921627329117,164.62553394434636,42,15
85.77072962620166,51.39123535005734,100.84478533043789,28.55196273726146,125.26464290558911,78.12584901603975,23,14
86.28992100294639,50.542952754670964,140.76499881883427,29.88433389223628,142.78522512777528,46.56317514673565,0,34
86.78221377672489,49.64480315658126,74.93138636732137,13.47202643792271,57.01172007828679,78.18615070586516,10,56
87.28711935874944,48.79147216250179,91.0485184651606,17.927550758230392,154.30624983340795,130.23197794937863,54,51
87.76194470553423,47.91821100629143,125.55202305126195,25.165879005625207,163.1165160860767,1.6236621842270955,20,4
88.26545440525027,47.0368723341196,72.86798738176562,23.94867594745758,49.8447747033568,106.09623406072109,3,54
88.7199569813791,46.16689151304596,57.691385201313544,13.071678978210647,177.0175798048658,110.40257838919743,6,4
89.18343739338167,45.2583050953727,78.96921153446024,26.30499972439973,25.321028207495033,114.78695375232503,25,19
89.62955776041115,44.38624259286685,66.11854970743559,14.481669468789478,36.356308251575996,43.57815504436506,46,14
90.05235297987906,43.4677561364576,142.966587206731,14.484201096333056,33.151253932853194,128.53048458583416,49,17
90.4856219205934,42.565371515395654,130.80822728600253,20.728508614533276,160.9178143124406,16.442738053689055,11,46
90.90600149826415,41.648502448589234,113.33419582429397,21.857722605550528,117.81164549664096,35.87938035864273,30,1
91.32380255485641,40.7415308111356,137.1476339799919,21.610171077649298,27.374202196258125,157.95189743888514,16,28
91.7342425850955,39.82072380216848,130.37186400963319,11.81456081023698,79.25997191030757,132.97443029590625,32,12
92.11922206904129,38.908908939715744,68.66549125820295,27.545057614125117,110.74966374876105,2.4661289301894986,10,3
92.50012363739391,37.98658987443462,139.25394025112357,15.308117739691246,15.021795783730575,44.72009506895683,27,41
92.87533872226118,37.06040443097587,103.92830233942671,12.596411195027173,158.83731521280365,38.58769976832836,31,44
93.24611846484544,36.11856400278793,130.72385629145367,27.772489187932482,144.64928039910293,48.74556339939293,0,9
93.62433942132176,35.19372071309224,139.60199234625318,29.113029503395516,90.93890930186247,44.5525713169538,46,60
93.9316042296281,34.247583662005496,81.77046031680858,27.246710728528914,174.09489745967716,11.244705975865996,27,30
94.29482688067372,33.317465085258455,61.004934437254036,26.190472479294975,75.18616147816965,82.6118024033038,52,40
94.63866503780605,32.37134473291321,72.80635989263233,23.092164424074017,177.1423763807114,131.87698251060885,41,7
94.93971075367621,31.425420067638317,92.71630045586708,21.009159120726366,120.22319061735479,109.20574033924588,6,2
95.23735636196831,30.462350210840558,131.81360490442773,11.73241637298567,114.23777680800464,121.11476245639558,1,47
95.53115502620577,29.487480666804426,136.06531335768423,18.186846354538623,29.888832968130504,14.58198900874478,41,62
95.84860816374602,28.562121600295537,50.6965333452319,17.46479144799186,158.7521907011068,171.27931914989432,23,45
96.13642476814144,27.580730190839045,101.06101597308292,15.206708488440484,76.94274747478376,150.93218100680332,3,63
96.38700962534939,26.60797887710762,91.75050220060145,24.467087955022823,29.203524612575993,144.91480797528615,43,8
96.65932316951029,25.65340306406931,72.21388098729129,19.919237217246625,2.268166401935848,148.13491692051508,18,29
96.91306821026258,24.70054980290653,61.97083093095185,11.626641271844514,100.75912210102871,167.89283865891073,25,52
97.15036396816357,23.719578901671444,83.75790448754643,14.404550824539433,94.93184471602336,97.96269632202856,10,10
97.36981770342197,22.74382105712134,144.31082508954663,23.66534790836484,129.49928230854738,36.04101083014637,39,34
97.60929786636731,21.773131280552832,82.30636767360488,11.512714104507596,160.23888590215898,111.02317092276984,49,36
97.82094679659784,20.78685515631856,101.86353373876564,27.006445331927566,14.281224284485248,133.70786619140256,42,60
98.01770254700047,19.81202758998072,120.29451981607478,19.908411366178445,131.68637791503176,132.83126470111827,10,41
98.2092146823867,18.821276124785896,86.35175188753449,19.599300300411144,33.73816170744351,93.87168037644922,44,12
98.39713678458432,17.84521880542575,147.18386838545842,21.85528735818641,154.46172484602408,12.327044323335828,2,35
98.57199489346105,16.830859464446334,146.232808335057,26.49911192128664,147.40389536123598,66.80062476695738,11,55
98.74077935534709,15.866176086972942,75.17189806546453,16.94924279190328,97.35166819513991,165.73837200332474,2,12
98.88427545721827,14.905334165462767,99.73421779867081,23.537517185986026,127.83826123995158,105.1826126006185,41,11
99.03154300751683,13.900209874620343,80.08489956175158,21.327028419968826,56.57914326665774,96.89871534560211,26,36
99.16567244453951,12.89700140387626,78.48727876957852,15.34013090507363,84.83152711532513,48.39197672914622,48,9
99.30134954969996,11.913682888124491,53.66720807572208,27.572015037209937,147.89147923192522,66.31041389337821,53,59
99.41649722101702,10.892692569199966,110.96079734645063,25.957414626944676,82.65975970204614,161.15465849381573,1,55
99.51739174366608,9.920023053561637,100.26133654601722,23.181635221159457,64.41313039062486,119.9556608844446,48,8
99.61393962848251,8.896407699990824,55.154193354900634,27.01716152068309,88.97445174483023,141.7184820325905,15,51
99.67502535272158,7.915572446244384,77.86300472844985,27.34073189687393,149.10086766462024,81.78900087727953,1,6
99.75889180137689,6.933758349185108,140.8323230961984,24.168126739131782,60.3524095326634,113.42987468508896,59,1
99.7998003068146,5.923448654965254,73.95707258243323,26.736735710218316,31.25857725253534,44.71775282356023,53,53
99.85825071649926,4.905933551243317,64.48210709323716,23.95205659330415,128.17657819191723,126.98997726781428,29,55
99.91845156911211,3.9483035285184918,98.94258604498516,23.59653626038878,148.67302800696496,76.9662102085242,19,59
99.94654919475809,2.9341416221216563,148.57711697535404,22.377808950070392,18.095950726900625,79.6459990598825,37,22
99.98161532798703,1.9195258765209755,74.20062632130777,25.053006572348643,43.16643305339149,116.88758183885103,27,38
99.99691765035026,0.9175934167403199,117.23714260256982,13.195781887470563,25.537204432215425,168.52728709437957,24,39
100.00318286627427,-0.06932770359765233,126.16568082775095,27.614693090828688,62.615115453442925,11.52448638770354,31,63
100.00016271451213,-1.0894435158684304,73.75446082005506,27.441633814660594,81.08141002419869,148.44917948597438,60,38
99.97835544930467,-2.076532450049245,122.8153026296385,10.581094980435385,134.79386957946534,52.618453129950275,9,20
99.95631344293109,-3.1004692181271154,86.75916258269157,26.51370818022982,117.21454809629006,79.89643773691213,59,22
99.90297767510654,-4.077248040572298,113.23148710891488,12.586624958580629,111.76877613786918,3.9384099743988426,41,28
99.86318700955894,-5.081566901325371,113.35294395660382,16.73128066353382,63.436164283718966,54.18411449499691,39,13
99.82588827707814,-6.066825508526609,103.58554378685412,24.87849448061188,151.4611168778035,90.4733054539696,32,25
99.74830302653544,-7.087413191839076,59.01676903223998,13.217829910369977,84.82145456524579,10.122836302433164,12,50
99.67164555853996,-8.084670865143387,133.53833151320327,26.36272767766451,176.2439171615289,88.38492254880917,55,4
99.5985248266212,-9.06212226522764,82.07570835705812,26.655123953858944,114.14196284571612,166.87091907816838,40,54
99.50503111532325,-10.080462176386185,68.662101320619,20.15663004372897,22.715319883615763,18.97976149225454,53,30
99.38701832312422,-11.055104196651369,54.08667486560792,10.12030014154112,121.70674172198036,137.6268966669497,41,24
99.26425557874866,-12.051793086984945,109.10135209258922,15.729058257846633,58.50397283374827,73.73523005501254,46,30
99.15231065705127,-13.045190647136552,117.76800567587577,22.34293599867163,123.54391783298308,117.93772315629913,36,49
98.99043729637137,-14.057825784189736,51.650602179161126,29.621395337486756,12.543986610247956,46.840300600584904,53,19
98.86515639443188,-15.023759443678518,101.2134484595639,22.649210430397325,31.483185519088718,28.721390539962314,15,43
98.70527596869942,-16.03949841205332,72.65148370846951,15.196422991392671,154.04572987790124,28.878714609206476,44,54
98.53851550727713,-17.014266402025513,114.52100725388962,22.68016564390538,40.88212514583885,12.67328367079267,21,16
98.36851318636703,-17.97982955255315,67.43987916203965,20.812569668292316,150.66762212316408,33.42103411560914,56,44
98.19280772657123,-18.97779102143396,119.10108968360854,25.61645274509601,50.26825271921898,119.54584439485171,19,1
97.98722793405378,-19.941466280300705,88.6616399071529,12.147879477945116,115.6993281110567,158.71070789139898,49,24
97.7874357783679,-20.950955935361137,143.67342798151347,25.214934558375173,124.92980436165536,146.54858373750392,42,12
97.57852138334249,-21.916344461116832,63.7488801159614,20.822849530180676,92.25710628932487,123.33031993283358,26,57
97.35045330654424,-22.89890210639507,84.09807576480907,29.27117439777037,54.93748924726632,19.87468436411276,40,38
97.09840131748012,-23.868236657633464,61.36047397643451,16.837355062110632,38.27657641158836,52.07021078749742,15,27
96.86541825582506,-24.846852056606572,142.46523099626637,22.661775815800446,5.965903982101291,55.742510011204665,33,41
96.62772648403518,-25.812540410551634,137.74091230483583,28.651998538149773,54.718239368807,44.983591314401146,31,54
96.3598162489825,-26.758400410614264,75.79630542308577,12.036336592230347,117.56443390825928,92.70410160659124,25,5
96.08117390061368,-27.729567434718586,116.01226370319495,28.742913494276433,168.8867297999745,96.39429923257764,24,2
95.79830992139391,-28.689636227397582,131.7261784271667,23.74619696820273,156.81269649636636,64.2352901610206,1,57
95.4895144769499,-29.672161957518156,105.5089849637126,11.368816694590384,137.89523301222627,63.68244643216955,11,34
95.20670666314552,-30.600571571263988,102.95459713874573,16.03095655671903,141.92607754312772,149.1286041236566,39,17
94.87141547772475,-31.563182652708978,74.1844777160367,24.1471730272337,119.70414942437807,142.07293805926597,8,10
94.57640305019528,-32.50682434464913,59.31333209971814,11.355249964431657,46.848543832981626,55.411570911028235,11,53
94.23773141626346,-33.439878740122865,139.7276136877727,21.661329648818167,163.2858137224553,164.48573265453254,25,19
93.87662955837578,-34.40220815115744,140.05404185812034,16.921851863600764,120.72222524703567,171.5117864794115,8,63
93.53949898427125,-35.334873600819265,113.30574568360643,22.406082083448617,100.88744566560145,58.80742445862547,9,4
93.18265490633837,-36.259393807061045,83.90942910055841,10.90801878935387,19.989637819770735,63.79984584430513,31,18
92.81892479258588,-37.18929785729731,84.92004921739105,27.440630682707546,80.47479615879959,91.0176877625941,56,21
92.46126741674458,-38.12789871229223,122.60058946606792,29.463569026275977,82.88229135307651,169.40687108704728,33,58
92.05753625396623,-39.05473407992263,139.70361894460115,29.403810461563058,155.60817805417005,157.74310813936899,47,59
91.65636183818106,-39.96585312881491,138.7074799153452,24.99357127234126,98.38902165327168,18.481530698996675,19,18
91.26829171157497,-40.89081229762274,127.99258332231189,12.602206860040408,68.46825762083384,70.67249306937546,38,61
90.841068709826,-41.796791162641554,114.2140171229299,25.170466140728692,175.8208439042709,99.59528128803336,59,46
90.43661141355288,-42.726567669705005,58.42679354056511,10.482527878444497,19.914055127209576,90.57196737032224,1,61
89.98107340989785,-43.61053760116396,66.1660489126949,10.452389285715496,76.05867763983285,34.88880562090065,0,15
89.54354019036072,-44.5123314799806,139.8518185209797,16.475827159003607,7.553504901701952,154.58378225368062,50,63
89.12136592868727,-45.402763532685576,110.65016053615084,19.78173754204057,133.18990600078024,121.86351161692657,59,23
88.62871292284693,-46.3043795529913,50.929807038978396,25.411145580308162,165.24805241441723,150.81109788022633,35,40
88.16581164603355,-47.17173040579284,60.145334549196065,23.66521434896127,50.41234829336874,154.5643957530329,23,3
87.71026398440196,-48.044855637952296,116.34200274517404,18.933870147037005,154.49300933451877,134.70832029449357,53,14
87.2102283587616,-48.9160190850218,50.4961427657449,15.4807152068369,52.60043527846852,79.0495340568027,26,24
86.71908388587863,-49.810661704969085,66.09992430954323,29.962644547225835,163.92444451275307,109.89300775479064,1,43
86.21377090398106,-50.65115154736193,104.88305436638571,18.537197597729897,135.7214491369866,28.852216689122198,30,54
85.70909234501173,-51.53922594498528,119.18240793657984,19.031627080966175,144.89356598832867,121.25125877266018,56,34
85.1860781630401,-52.384475261564916,115.19129924767269,13.278853027810408,3.2366655256862735,32.252624752341184,13,54
84.64412172281155,-53.238184920238055,72.41703751191612,25.90033671883691,173.3098480328489,124.91499178098454,1,13
84.11038339403875,-54.08404268824195,121.21249860521877,23.879749263156643,130.80795383639887,41.33243240618016,28,48
83.58384311926729,-54.9088481124213,73.73034428000841,14.39833374337928,54.854742116658876,21.14553227859555,14,18
83.01136849455841,-55.730719246541916,82.53798856977106,11.646295753359702,149.2826166100327,29.746974669952703,11,37
82.46497757908242,-56.56316135397496,124.64545235283697,23.614809402271835,50.684414887964586,0.3641982704232819,36,35
81.90742044133854,-57.39583907213363,114.9524642868312,23.100308193479073,157.10624848286943,129.37936858361672,27,6
81.29408370784189,-58.21846083536951,134.93258785304474,15.463476016353594,20.281470698966732,131.8430100431428,19,29
80.72124019249641,-59.0365460365381,115.75669184262986,29.02006182425016,126.66313955348268,92.7021123634347,60,18
80.1244182877812,-59.82769236429969,106.80846132281944,13.022015456010319,97.33535622929537,29.030104393787,38,48
79.5298962812376,-60.64334289810319,59.36713631783051,18.656035110224682,17.38384789934197,15.051278135524006,23,24
78.91134319651088,-61.418850706574055,86.77207719040837,28.855307454376742,43.53048556801147,3.435482985492909,20,15
78.28686257047615,-62.19984403721501,76.51491392483271,18.39361665296148,2.251877137552675,29.839846197224876,9,46
77.66610610350115,-62.97077975794158,74.40848897435586,22.78057911204479,84.37219446031375,160.3552565602905,45,53
77.03745749021614,-63.76640478776455,147.29609437302497,17.943071898167616,54.224248890414394,43.46918747033314,13,39
76.3911580905478,-64.5207206032722,89.3099557019639,15.481765455478952,107.72101992105883,63.76487947008566,36,50
75.75829871578178,-65.28958922938322,139.19300393465826,29.665201319617918,53.51184781076828,18.96610173493625,17,7
75.0827651084815,-66.02887112862302,113.11016617679228,18.19329834027725,53.97746093372506,40.01279533990835,23,17
74.40472394755753,-66.80517585858243,129.46449154952475,27.88498648671514,133.78307816949066,93.46447879578659,13,27
73.7276046237525,-67.5194723841524,100.2641329161328,14.613244336063786,8.668967123187652,109.39271543109528,33,15
73.07261644464683,-68.27249121397838,107.7050208861532,14.239491044141658,162.5252267215962,44.16112009965517,63,51
72.37050376123292,-69.00178862623913,99.2442421604279,10.621937680082526,153.39357049940202,10.396432699234905,57,18
71.68432187125175,-69.71971914254081,69.51850649842176,23.01851864699686,120.20406927898222,70.38428626805367,11,41
70.97342114018008,-70.45688112103896,122.25795597262587,17.36134671472045,106.78517617093782,42.14485299300425,21,16
70.28022263992203,-71.1480014795536,78.08373876148852,27.30234772860052,160.6250721875806,39.51612939854879,55,62
69.55291664693684,-71.85375564666944,52.430602031094566,19.456128987328277,33.3522918825828,172.7869046919673,5,44
68.8131907545497,-72.53479736228839,114.54647888601488,29.353924156305116,14.214084503384694,110.94713105838267,35,12
68.11275983702498,-73.22229458247442,67.70499408732383,13.710555709975562,43.135379927974995,100.22700350639285,44,6
67.36118537559074,-73.87587296954047,144.05652875818248,27.37877095227214,143.02506552897452,74.8556667910564,35,26
66.63599677122068,-74.5657579405356,145.38143878083235,25.54100474245434,6.234431412429238,77.2094521602803,21,9
65.85633328101333,-75.24462422718395,141.48111396684928,25.409198965036435,104.89699791582885,97.36376139255698,13,33
65.12183133680914,-75.89150027385477,87.0075139784498,26.904040962245684,179.19467668286975,125.35299644315808,62,35
64.35677591712825,-76.52444952442332,51.55598134921343,25.249936932574794,154.02931756057043,126.37853770256855,15,24
63.57551623805834,-77.17371883578457,142.82313045853388,22.504985584134086,93.86462900724382,30.917843201412555,60,5
62.802958259009586,-77.82903408532809,92.8048149872794,12.619272373104264,11.471878355773738,90.02598483559706,35,23
62.031198086407606,-78.42860217895834,146.68404052132772,10.666806802662734,149.65676169691423,74.1598624858765,55,17
61.23821645499499,-79.0595245298017,146.3570802130768,28.438784265477267,107.84468290221804,156.68231969917576,24,22
60.460271895981144,-79.652723994724,135.30877741101472,22.31881201372156,20.6949877409631,113.65594814470911,31,5
59.658708770151485,-80.2742470283907,79.46334884036631,25.923942591863565,16.888876203392538,95.84079157798367,32,28
58.81794125341687,-80.85829090277888,88.50831003820572,19.626603674726113,163.74507862465106,20.76960161676539,44,61
58.024871683911,-81.4642702756634,135.1146035765888,12.351110346684727,120.45683424277728,109.006127218303,35,24
57.19853281750754,-82.00889203736614,81.6792138819413,12.512163195745513,149.26569462245052,21.100251291022527,19,54
56.385643348911735,-82.59320701978763,66.95326193276325,23.720339167636205,158.22529816696965,60.71430348467666,17,16
55.55152726836687,-83.13770303870602,105.69265239566808,18.60209166379354,102.91815619414487,25.713791826662913,37,45
54.732656259210465,-83.70060168755764,143.61716429754654,14.015734624140498,93.14898419679506,124.56306295129308,2,23
53.87960399057081,-84.24115584184703,119.5931155686966,19.84111797674347,77.48895539957091,37.12705343671331,22,10
53.05054645657111,-84.78804382086369,107.00368582113421,11.285821631031933,57.05635639495838,70.52935621222251,31,25
52.17491507635244,-85.30039268389298,59.71557486474207,21.65682421910847,78.21729855680397,161.23175784399012,44,62
51.33133154539813,-85.81298206572686,111.50158303770758,15.370335216618216,139.31738873020498,36.77354277942191,58,50
50.47189063187654,-86.32736673268693,149.00374515063632,25.96012078838481,108.34643079360478,91.4184733221744,15,61
49.611757423144724,-86.83742616430635,64.00623875467365,16.200543703706263,160.6441305082364,75.46632021870732,58,33
48.73278786069446,-87.32826083205529,101.8184293014494,19.11162016438498,79.79872359938953,3.2657384021367775,4,27
47.86383562379352,-87.80652493760171,137.75394073948664,10.226097841570587,109.26273048281276,142.68036353084685,3,2
